ID,Salary Paid,Taxable Benefits,Employer,Job Title,Calendar Year
418,"$143,707.80 ",$845.18 ,York University,Associate Professor,2016
419,"$193,235.81 ",$945.33 ,York University,Associate Professor,2016
420,"$149,667.12 ",$866.84 ,York University,Associate Dean / Associate Professor,2016
421,"$219,635.33 ",$427.29 ,York University,Professor,2016
422,"$161,256.03 ",$899.76 ,York University,Professor,2016
423,"$109,384.68 ",$447.08 ,York University,Professor,2016
424,"$103,092.84 ",$594.43 ,York University,Assistant Professor,2016
425,"$166,213.62 ",$957.89 ,York University,Professor,2016
426,"$265,422.59 ","$1,192.28 ",York University,Professor,2016
427,"$119,954.70 ",$685.39 ,York University,Associate Professor,2016
428,"$226,274.08 ","$1,104.72 ",York University,Professor,2016
429,"$183,146.43 ","$1,063.60 ",York University,Associate Dean / Associate Professor,2016
430,"$194,453.43 ",$377.61 ,York University,Professor,2016
431,"$139,629.00 ",$779.94 ,York University,Associate Professor,2016
432,"$168,561.07 ",$992.77 ,York University,Associate Professor,2016
433,"$102,793.35 ",$606.15 ,York University,Executive Assistant to President,2016
434,"$157,171.76 ",$902.74 ,York University,"Director, Pension Fund",2016
435,"$140,268.46 ",$813.45 ,York University,Associate Professor,2016
436,"$124,655.00 ",$737.24 ,York University,"Manager, Faculty Support Centre",2016
437,"$135,318.09 ",$695.08 ,York University,"Director, Development",2016
438,"$295,769.76 ","$1,192.28 ",York University,Professor / Endowed Chair,2016
439,"$149,989.82 ",$870.62 ,York University,Associate Professor,2016
440,"$126,612.72 ",$734.16 ,York University,"Manager, Systems Management Services",2016
441,"$141,023.79 ",$896.08 ,York University,Professor,2016
442,"$113,292.14 ",$603.05 ,York University,Assistant Professor,2016
443,"$191,160.58 ",$810.32 ,York University,Associate Dean / Professor,2016
444,"$208,095.17 ","$1,106.19 ",York University,Professor / Canada Research Chair,2016
445,"$129,891.49 ",$747.44 ,York University,Associate Professor,2016
446,"$137,993.17 ",$787.78 ,York University,Associate Professor,2016
447,"$130,688.93 ",$754.38 ,York University,Associate Professor,2016
448,"$255,704.93 ",$498.21 ,York University,Professor / Canada Research Chair,2016
449,"$125,521.36 ",$738.37 ,York University,Associate Professor,2016
450,"$151,919.79 ",$877.20 ,York University,Executive Director Resources,2016
451,"$149,771.82 ",$953.41 ,York University,Associate Professor,2016
452,"$154,110.59 ",$442.25 ,York University,Executive Officer,2016
453,"$134,291.35 ",$777.59 ,York University,Associate Professor,2016
454,"$155,016.59 ",$912.18 ,York University,Associate Professor,2016
455,"$161,437.87 ",$926.39 ,York University,Professor,2016
456,"$155,869.97 ",$904.17 ,York University,Associate Professor,2016
457,"$206,031.62 ","$1,135.82 ",York University,Assistant Vice-President Campus Services and Business Operations,2016
458,"$137,374.09 ",$795.54 ,York University,Associate Professor,2016
459,"$160,599.95 ",$932.06 ,York University,Associate Librarian,2016
460,"$100,902.61 ",$596.15 ,York University,Manager of Corrective Maintenance,2016
461,"$124,246.65 ",$718.46 ,York University,Associate Professor,2016
462,"$176,704.33 ",$344.08 ,York University,Associate Professor,2016
463,"$127,038.18 ",$773.19 ,York University,Assistant Professor,2016
464,"$127,705.48 ",$755.14 ,York University,Senior Development Officer,2016
465,"$112,431.80 ",$665.17 ,York University,Assistant Dean Strategic Communications,2016
466,"$146,705.04 ",$0.00 ,York University,Course Director,2016
467,"$188,946.96 ",$335.46 ,York University,Professor,2016
468,"$130,685.88 ",$756.19 ,York University,Associate Professor,2016
469,"$157,606.25 ",$305.18 ,York University,Associate Lecturer,2016
470,"$130,310.93 ",$756.04 ,York University,"Manager, Enterprise Business Application Services",2016
471,"$141,659.66 ",$821.38 ,York University,Associate Professor,2016
472,"$107,069.65 ",$192.39 ,York University,Professor,2016
473,"$143,061.10 ",$879.06 ,York University,Associate Professor,2016
474,"$158,687.93 ",$921.69 ,York University,Professor,2016
475,"$183,525.76 ","$1,020.14 ",York University,Associate Vice-President Teaching and Learning / Associate Professor,2016
476,"$146,312.72 ",$848.58 ,York University,Associate Professor,2016
477,"$201,725.16 ","$1,043.32 ",York University,Chief Information Officer,2016
478,"$226,506.83 ","$1,184.84 ",York University,Associate Professor,2016
479,"$113,881.16 ",$628.11 ,York University,Lecturer,2016
480,"$138,797.35 ",$803.10 ,York University,Professor,2016
481,"$155,278.23 ",$901.81 ,York University,Professor,2016
482,"$130,372.13 ",$0.00 ,York University,Sessional Assistant Professor,2016
483,"$135,256.79 ",$780.15 ,York University,"Director, International Education and English Language Institute",2016
484,"$128,744.52 ",$731.51 ,York University,Associate Professor,2016
485,"$114,284.87 ",$659.46 ,York University,Assistant Professor,2016
486,"$106,552.12 ",$630.27 ,York University,"Assistant Dean, Students",2016
487,"$224,958.88 ",$805.82 ,York University,Professor,2016
488,"$101,952.59 ",$0.00 ,York University,Medium Voltage Distribution Engineer,2016
489,"$132,576.31 ",$785.54 ,York University,Associate Professor,2016
490,"$117,268.94 ",$677.38 ,York University,Associate Professor,2016
491,"$114,284.87 ",$681.79 ,York University,Assistant Professor,2016
492,"$162,158.17 ","$1,038.00 ",York University,Associate Professor,2016
493,"$176,228.35 ","$1,026.05 ",York University,Associate Professor,2016
494,"$137,108.59 ",$795.76 ,York University,"Director, Client Support Services",2016
495,"$250,827.60 ",$486.09 ,York University,Professor,2016
496,"$108,900.03 ",$628.11 ,York University,Assistant Professor,2016
497,"$102,263.46 ",$0.00 ,York University,Writing Instructor,2016
498,"$133,528.75 ",$798.13 ,York University,Associate Professor,2016
499,"$156,553.88 ",$908.34 ,York University,Associate Librarian,2016
500,"$257,024.94 ","$1,192.28 ",York University,Associate Professor,2016
501,"$139,761.49 ",$815.34 ,York University,Associate Professor,2016
502,"$156,931.76 ",$896.23 ,York University,Professor,2016
503,"$152,458.37 ",$328.18 ,York University,Professor,2016
504,"$177,740.25 ",$345.70 ,York University,Professor,2016
505,"$189,390.51 ",$717.92 ,York University,Professor,2016
506,"$226,328.92 ","$1,192.28 ",York University,Professor,2016
507,"$134,979.74 ",$852.17 ,York University,Associate Professor,2016
508,"$139,446.33 ",$807.42 ,York University,Associate Professor,2016
509,"$211,429.21 ","$1,192.28 ",York University,Professor,2016
510,"$130,424.60 ",$754.46 ,York University,Associate Professor,2016
511,"$143,198.64 ",$841.84 ,York University,Associate Professor,2016
512,"$128,956.85 ",$740.14 ,York University,"Director, Bookstore Print and Mail Services",2016
513,"$146,742.45 ",$825.45 ,York University,"Director, Principle Gifts and University Development",2016
514,"$134,742.14 ",$841.11 ,York University,Professor,2016
515,"$184,518.13 ","$1,073.56 ",York University,Associate Professor,2016
516,"$145,137.92 ",$923.58 ,York University,Professor,2016
517,"$127,864.75 ",$683.55 ,York University,Lecturer,2016
518,"$182,671.47 ",$985.05 ,York University,Associate Professor,2016
519,"$180,453.49 ",$499.92 ,York University,Professor,2016
520,"$167,348.44 ",$973.06 ,York University,Professor,2016
521,"$126,439.40 ",$713.69 ,York University,Associate Professor,2016
522,"$134,314.76 ",$770.30 ,York University,Associate Professor,2016
523,"$184,179.12 ",$0.00 ,York University,Associate Professor,2016
524,"$100,961.84 ",$525.04 ,York University,Sessional Assistant Professor,2016
525,"$138,824.46 ",$803.53 ,York University,Associate Professor,2016
526,"$188,131.51 ",$0.00 ,York University,Assistant Professor,2016
527,"$150,496.00 ",$320.42 ,York University,Professor,2016
528,"$109,685.60 ",$623.95 ,York University,Senior Program Lawyer,2016
529,"$120,588.04 ",$697.54 ,York University,Associate Professor,2016
530,"$140,500.95 ",$813.45 ,York University,Associate Professor,2016
531,"$184,861.08 ",$328.18 ,York University,Assistant Professor,2016
532,"$136,856.56 ",$792.91 ,York University,Associate Professor,2016
533,"$157,827.87 ",$905.69 ,York University,Associate Professor,2016
534,"$133,685.58 ",$847.22 ,York University,Professor,2016
535,"$230,244.12 ","$1,192.28 ",York University,Associate Professor,2016
536,"$102,918.92 ",$608.08 ,York University,Associate Director Alumni Relations,2016
537,"$110,317.19 ",$651.84 ,York University,"Director, Student and Enrolment Services",2016
538,"$184,764.50 ",$0.00 ,York University,Professor,2016
539,"$163,745.74 ",$951.50 ,York University,Professor,2016
540,"$149,998.17 ",$870.45 ,York University,Associate Professor,2016
541,"$155,634.68 ",$901.89 ,York University,Executive Officer,2016
542,"$101,625.76 ",$600.16 ,York University,Case Manager / Career Specialist,2016
543,"$135,747.49 ",$876.42 ,York University,Associate Librarian,2016
544,"$107,794.68 ",$648.01 ,York University,Associate Professor,2016
545,"$151,657.68 ",$879.48 ,York University,Associate Professor,2016
546,"$136,187.77 ",$789.57 ,York University,Associate Professor,2016
547,"$170,675.06 ","$1,005.25 ",York University,Associate Professor,2016
548,"$156,155.92 ",$907.73 ,York University,Associate Professor,2016
549,"$205,339.18 ","$1,180.64 ",York University,Professor,2016
550,"$127,222.72 ",$770.14 ,York University,Associate Professor,2016
551,"$146,804.03 ",$778.32 ,York University,Associate Professor,2016
552,"$109,749.91 ",$631.70 ,York University,Assistant Professor,2016
553,"$136,057.67 ",$869.01 ,York University,Associate Professor,2016
554,"$128,902.00 ",$746.27 ,York University,Associate Professor,2016
555,"$145,588.75 ",$845.02 ,York University,Associate Professor,2016
556,"$121,349.05 ",$703.42 ,York University,"Manager, Enterprise Data Warehouse and Repository",2016
557,"$101,721.76 ",$600.16 ,York University,"Manager, Ground Fleet and Waste Management",2016
558,"$157,256.46 ",$879.53 ,York University,Professor,2016
559,"$147,749.46 ",$859.23 ,York University,Professor,2016
560,"$104,355.04 ",$0.00 ,York University,Course Director,2016
561,"$284,499.84 ","$1,192.28 ",York University,Vice-President Research and Innovation / Professor,2016
562,"$150,355.84 ",$925.58 ,York University,Professor,2016
563,"$159,152.10 ",$897.33 ,York University,Associate Professor,2016
564,"$123,564.06 ",$693.17 ,York University,Associate Professor,2016
565,"$202,543.80 ",$374.72 ,York University,Associate Vice-President Research / Professor,2016
566,"$111,725.06 ",$659.50 ,York University,Assistant Professor,2016
567,"$138,994.24 ",$805.46 ,York University,Associate Professor,2016
568,"$217,837.75 ","$1,191.17 ",York University,Assistant Vice-President Development,2016
569,"$164,330.32 ",$898.19 ,York University,College Master / Associate Professor,2016
570,"$161,057.65 ",$935.50 ,York University,Associate Professor,2016
571,"$167,547.12 ",$356.26 ,York University,Associate Professor,2016
572,"$118,300.68 ",$699.52 ,York University,"Director, Computing Services",2016
573,"$140,637.21 ",$780.24 ,York University,"Director, Student Relations",2016
574,"$155,041.62 ",$987.17 ,York University,Professor,2016
575,"$142,549.72 ",$826.74 ,York University,Associate Professor,2016
576,"$117,908.89 ",$541.67 ,York University,Counsellor/Counselling Supervisor / Course Director,2016
577,"$130,502.91 ",$808.98 ,York University,Professor,2016
578,"$102,800.52 ",$606.15 ,York University,"Director, Enrolment Management",2016
579,"$194,884.00 ","$1,134.53 ",York University,Professor,2016
580,"$140,640.86 ",$793.47 ,York University,"Director, Psychology Research and Training",2016
581,"$135,690.07 ",$785.54 ,York University,Associate Professor,2016
582,"$190,968.39 ","$1,105.51 ",York University,Professor,2016
583,"$196,844.32 ",$0.00 ,York University,Professor,2016
584,"$138,613.32 ",$798.07 ,York University,Associate Professor,2016
585,"$185,240.54 ",$359.74 ,York University,Professor,2016
586,"$111,996.55 ",$646.30 ,York University,Associate Professor,2016
587,"$127,977.28 ",$740.34 ,York University,Associate Professor,2016
588,"$122,890.55 ",$710.50 ,York University,Associate Professor,2016
589,"$158,756.33 ",$997.20 ,York University,Professor,2016
590,"$127,005.27 ",$0.00 ,York University,Associate Professor,2016
591,"$124,999.11 ",$722.65 ,York University,Associate Professor,2016
592,"$140,450.90 ",$813.45 ,York University,Associate Lecturer,2016
593,"$142,590.39 ",$827.85 ,York University,Associate Professor,2016
594,"$156,668.78 ",$608.92 ,York University,Associate Professor,2016
595,"$139,667.41 ",$809.95 ,York University,Professor,2016
596,"$219,737.24 ","$1,189.94 ",York University,Professor,2016
597,"$167,379.84 ",$323.46 ,York University,Professor,2016
598,"$166,248.90 ",$355.04 ,York University,Professor,2016
599,"$130,851.97 ",$773.88 ,York University,"Director, External Relations and Communications",2016
600,"$232,288.16 ","$1,192.28 ",York University,Professor / Canada Research Chair,2016
601,"$167,520.46 ",$974.65 ,York University,Professor,2016
602,"$153,073.05 ",$894.27 ,York University,Associate Professor,2016
603,"$234,188.71 ",$816.50 ,York University,Professor,2016
604,"$183,660.13 ",$355.43 ,York University,"Executive Director, Career Centre and International Placement",2016
605,"$142,656.85 ",$841.26 ,York University,Associate Professor,2016
606,"$195,049.43 ",$379.42 ,York University,Associate Professor,2016
607,"$171,698.67 ",$998.53 ,York University,Associate Professor,2016
608,"$137,841.22 ",$770.73 ,York University,Associate Professor,2016
609,"$120,084.54 ",$231.61 ,York University,Sessional Assistant Professor,2016
610,"$135,467.49 ",$805.91 ,York University,Associate Professor,2016
611,"$132,865.99 ",$769.69 ,York University,Associate Professor,2016
612,"$133,007.53 ",$951.50 ,York University,Associate Professor,2016
613,"$144,633.93 ",$845.35 ,York University,Associate Professor,2016
614,"$208,629.00 ","$1,180.40 ",York University,Sessional Assistant Professor,2016
615,"$254,783.94 ","$1,192.28 ",York University,Professor,2016
616,"$172,671.32 ","$1,003.02 ",York University,Professor,2016
617,"$238,351.02 ","$1,192.28 ",York University,Professor,2016
618,"$105,755.17 ","$1,024.29 ",York University,Professor,2016
619,"$156,111.80 ",$987.84 ,York University,Professor,2016
620,"$461,741.28 ",$0.00 ,York University,Dean / Professor,2016
621,"$128,208.44 ",$738.37 ,York University,Associate Professor,2016
622,"$103,160.29 ",$572.91 ,York University,Assistant Professor,2016
623,"$227,005.21 ","$1,192.28 ",York University,Associate Professor,2016
624,"$138,298.84 ",$864.64 ,York University,Professor,2016
625,"$178,002.66 ","$1,040.53 ",York University,Professor,2016
626,"$158,429.57 ",$917.98 ,York University,Associate Professor,2016
627,"$161,446.06 ",$988.61 ,York University,Professor,2016
628,"$138,417.08 ",$0.00 ,York University,Associate Professor,2016
629,"$147,321.44 ",$857.11 ,York University,Associate Professor,2016
630,"$142,265.92 ",$824.73 ,York University,Associate Professor,2016
631,"$146,167.08 ",$776.23 ,York University,Associate Lecturer,2016
632,"$103,008.95 ",$593.07 ,York University,Assistant Lecturer,2016
633,"$153,300.00 ",$912.16 ,York University,Sessional Assistant Professor,2016
634,"$242,874.86 ","$1,192.28 ",York University,Professor,2016
635,"$162,768.07 ",$945.49 ,York University,Associate Professor,2016
636,"$167,070.03 ",$967.37 ,York University,Associate Professor,2016
637,"$158,457.48 ",$920.68 ,York University,Professor,2016
638,"$106,880.04 ",$635.71 ,York University,Assistant Professor,2016
639,"$142,781.69 ",$856.41 ,York University,Associate Professor,2016
640,"$182,909.72 ",$355.62 ,York University,Professor,2016
641,"$146,111.92 ",$869.23 ,York University,Associate Professor,2016
642,"$142,322.07 ",$905.69 ,York University,Associate Professor,2016
643,"$134,446.61 ",$752.70 ,York University,Associate Professor,2016
644,"$108,253.86 ",$659.94 ,York University,Assistant Professor,2016
645,"$108,375.06 ",$421.39 ,York University,Associate Professor,2016
646,"$106,043.99 ",$501.05 ,York University,Head Coach Track  and Field / Tutor,2016
647,"$120,111.23 ",$710.34 ,York University,Telecom Systems Manager,2016
648,"$129,166.70 ",$748.26 ,York University,Associate Professor,2016
649,"$226,996.58 ",$0.00 ,York University,Professor,2016
650,"$227,000.04 ","$1,192.28 ",York University,Principal / Professor,2016
651,"$125,669.94 ",$726.54 ,York University,Associate Professor,2016
652,"$209,893.25 ",$408.77 ,York University,Associate Professor,2016
653,"$105,706.71 ",$161.56 ,York University,Associate Professor,2016
654,"$101,560.84 ",$584.59 ,York University,Assistant Librarian,2016
655,"$174,443.66 ","$1,004.46 ",York University,Professor,2016
656,"$153,341.48 ",$300.37 ,York University,Associate Professor,2016
657,"$153,056.85 ",$878.90 ,York University,"Director, Financial Services",2016
658,"$183,450.66 ","$1,039.09 ",York University,Professor,2016
659,"$156,012.43 ",$859.84 ,York University,Associate Professor,2016
660,"$104,355.05 ",$616.07 ,York University,Client Solutions Manager,2016
661,"$130,725.60 ",$756.62 ,York University,Associate Professor,2016
662,"$178,706.38 ","$1,016.45 ",York University,Associate Dean / Professor,2016
663,"$166,290.95 ",$353.81 ,York University,Professor,2016
664,"$225,856.13 ","$1,192.28 ",York University,Professor,2016
665,"$318,866.68 ","$1,192.28 ",York University,Dean / Professor,2016
666,"$172,890.99 ","$1,010.17 ",York University,Associate Professor,2016
667,"$216,681.59 ","$1,192.28 ",York University,Professor,2016
668,"$121,238.48 ",$758.76 ,York University,Associate Professor,2016
669,"$146,171.25 ",$289.10 ,York University,Associate Professor,2016
670,"$178,227.29 ",$920.63 ,York University,Professor,2016
671,"$111,408.40 ",$682.78 ,York University,Associate Professor,2016
672,"$155,555.90 ",$902.41 ,York University,Senior Lecturer,2016
673,"$132,558.27 ",$511.65 ,York University,"Director, Finance and Strategic Planning",2016
674,"$180,913.36 ","$1,054.26 ",York University,Professor,2016
675,"$106,788.31 ",$616.31 ,York University,Assistant Professor,2016
676,"$176,800.08 ",$0.00 ,York University,Instructor,2016
677,"$103,579.55 ",$611.22 ,York University,"Manager, Knowledge Mobilization",2016
678,"$108,900.03 ",$628.11 ,York University,Assistant Professor,2016
679,"$154,780.33 ",$898.19 ,York University,Associate Professor,2016
680,"$147,652.86 ",$842.23 ,York University,Professor,2016
681,"$129,911.58 ",$752.34 ,York University,Associate Professor,2016
682,"$103,577.89 ",$618.64 ,York University,"Director, Community and Legal Aid Services Program",2016
683,"$201,968.30 ",$801.68 ,York University,Associate Professor,2016
684,"$147,615.71 ",$284.73 ,York University,Sessional Assistant Professor,2016
685,"$213,991.17 ","$1,166.08 ",York University,Associate Professor,2016
686,"$147,418.99 ",$854.69 ,York University,Associate Professor,2016
687,"$177,015.80 ","$1,030.30 ",York University,Professor,2016
688,"$184,283.39 ","$1,083.45 ",York University,Associate Professor,2016
689,"$130,780.11 ",$831.15 ,York University,Associate Professor,2016
690,"$164,005.91 ",$952.78 ,York University,Professor,2016
691,"$119,070.06 ",$705.16 ,York University,"Executive Director, Advancement Services and Operations",2016
692,"$238,194.52 ","$1,192.28 ",York University,Associate Professor,2016
693,"$144,930.61 ",$834.33 ,York University,"Assistant Dean, Students",2016
694,"$168,303.42 ",$977.26 ,York University,Professor,2016
695,"$139,115.88 ",$806.40 ,York University,Professor,2016
696,"$120,980.49 ",$714.24 ,York University,"Manager, Project Management Office",2016
697,"$104,141.35 ",$272.92 ,York University,Programmer,2016
698,"$155,021.85 ",$899.78 ,York University,Associate Professor,2016
699,"$136,980.70 ",$793.57 ,York University,Associate Professor,2016
700,"$245,220.56 ","$1,192.28 ",York University,Professor,2016
701,"$273,085.19 ","$1,192.28 ",York University,Professor,2016
702,"$172,599.47 ","$1,002.57 ",York University,Senior Librarian,2016
703,"$151,392.29 ",$952.84 ,York University,Professor,2016
704,"$249,621.39 ","$1,192.28 ",York University,Professor,2016
705,"$167,274.84 ",$979.01 ,York University,Associate Professor,2016
706,"$177,086.81 ","$1,128.60 ",York University,Associate Professor,2016
707,"$106,428.32 ",$249.67 ,York University,Course Director,2016
708,"$132,055.62 ",$701.30 ,York University,Associate Professor,2016
709,"$102,144.67 ",$603.27 ,York University,"Director, Information Technology",2016
710,"$227,840.70 ","$1,192.28 ",York University,Professor,2016
711,"$174,501.05 ","$1,015.02 ",York University,Professor,2016
712,"$107,421.07 ",$633.87 ,York University,"Director, Academic and Student Financial Services",2016
713,"$151,221.28 ",$877.90 ,York University,Associate Professor,2016
714,"$117,079.76 ",$675.47 ,York University,Associate Professor,2016
715,"$190,768.64 ",$0.00 ,York University,Assistant Professor,2016
716,"$244,136.59 ","$1,192.28 ",York University,Associate Professor,2016
717,"$138,901.62 ",$796.61 ,York University,"Director, Housing",2016
718,"$112,502.12 ",$712.77 ,York University,Associate Professor,2016
719,"$168,882.53 ",$981.33 ,York University,Professor,2016
720,"$131,571.73 ",$770.14 ,York University,Associate Professor,2016
721,"$159,011.84 ",$915.92 ,York University,Professor,2016
722,"$138,136.61 ",$799.94 ,York University,Associate Professor,2016
723,"$115,258.81 ",$658.10 ,York University,Associate Lecturer,2016
724,"$128,920.74 ",$957.82 ,York University,Professor,2016
725,"$146,229.36 ",$846.62 ,York University,Associate Professor,2016
726,"$125,000.04 ",$0.00 ,York University,Program Managing Director,2016
727,"$101,036.01 ",$597.26 ,York University,"Director, Information Technology Services",2016
728,"$129,166.75 ",$819.22 ,York University,Associate Professor,2016
729,"$126,281.85 ",$915.69 ,York University,Associate Professor,2016
730,"$159,183.99 ",$920.25 ,York University,Associate Professor,2016
731,"$171,454.44 ",$996.57 ,York University,Professor,2016
732,"$179,630.92 ","$1,044.85 ",York University,Associate Professor / Endowed Chair,2016
733,"$197,486.94 ",$0.00 ,York University,Professor,2016
734,"$110,037.26 ",$634.15 ,York University,Associate Professor,2016
735,"$201,090.64 ",$951.84 ,York University,Assistant Professor,2016
736,"$153,279.44 ",$872.09 ,York University,"Director, Learning and Development",2016
737,"$111,994.84 ",$620.61 ,York University,Associate Professor,2016
738,"$130,122.68 ",$752.49 ,York University,Associate Professor,2016
739,"$182,880.57 ","$1,063.64 ",York University,Associate Professor,2016
740,"$123,599.53 ",$783.39 ,York University,Associate Professor,2016
741,"$151,160.91 ",$875.34 ,York University,Associate Professor,2016
742,"$108,063.55 ",$208.94 ,York University,Senior Events Planner,2016
743,"$124,582.15 ",$714.24 ,York University,"Director, Procurement Services",2016
744,"$157,960.97 ","$1,004.62 ",York University,Professor,2016
745,"$122,896.77 ",$771.53 ,York University,Associate Professor,2016
746,"$330,441.59 ","$1,192.28 ",York University,Professor,2016
747,"$203,150.04 ","$1,102.92 ",York University,University Librarian / Senior Librarian,2016
748,"$137,287.35 ",$781.22 ,York University,Associate Professor,2016
749,"$105,000.00 ",$625.96 ,York University,Sessional Assistant Lecturer,2016
750,"$158,516.88 ",$0.00 ,York University,Professor,2016
751,"$271,409.59 ","$1,192.28 ",York University,Associate Professor / Endowed Chair,2016
752,"$140,490.07 ",$813.45 ,York University,Associate Professor,2016
753,"$169,060.21 ",$982.61 ,York University,Associate Professor,2016
754,"$165,090.98 ",$950.25 ,York University,Professor,2016
755,"$109,937.49 ",$649.83 ,York University,"Director, Communications and Public Relations",2016
756,"$129,424.56 ",$778.25 ,York University,Associate Professor,2016
757,"$139,327.05 ",$807.42 ,York University,Associate Librarian,2016
758,"$155,245.65 ",$900.45 ,York University,Associate Professor,2016
759,"$145,862.74 ",$927.57 ,York University,Associate Professor,2016
760,"$177,828.98 ","$1,064.09 ",York University,Professor,2016
761,"$131,662.93 ",$839.14 ,York University,Associate Professor,2016
762,"$143,081.28 ",$0.00 ,York University,Instructor,2016
763,"$162,249.70 ",$945.49 ,York University,Associate Professor,2016
764,"$129,818.97 ",$754.40 ,York University,Associate University Librarian / Associate Librarian,2016
765,"$148,854.70 ",$868.68 ,York University,Associate Professor,2016
766,"$302,577.48 ","$1,192.28 ",York University,Dean / Professor,2016
767,"$119,387.88 ",$757.78 ,York University,Associate Professor,2016
768,"$149,288.09 ",$837.22 ,York University,Associate Professor,2016
769,"$142,516.84 ",$825.34 ,York University,Associate Professor,2016
770,"$289,515.42 ","$1,192.28 ",York University,Associate Professor,2016
771,"$130,148.74 ",$830.47 ,York University,Associate Professor,2016
772,"$107,761.42 ",$628.09 ,York University,Assistant Professor,2016
773,"$214,319.45 ","$1,192.28 ",York University,Professor,2016
774,"$115,642.59 ",$241.47 ,York University,Research Associate,2016
775,"$139,513.02 ",$809.49 ,York University,Associate Professor,2016
776,"$130,307.19 ",$754.30 ,York University,Associate Professor,2016
777,"$103,074.58 ",$679.74 ,York University,Associate Professor,2016
778,"$145,973.96 ",$861.10 ,York University,Associate Professor,2016
779,"$162,535.89 ",$943.41 ,York University,Professor,2016
780,"$134,934.81 ",$781.66 ,York University,Associate Professor,2016
781,"$139,859.14 ",$796.84 ,York University,Associate Professor,2016
782,"$138,150.00 ",$822.76 ,York University,Professor,2016
783,"$235,979.29 ",$814.38 ,York University,"Executive Director, Program in Real Property",2016
784,"$125,811.69 ",$728.46 ,York University,Associate Professor,2016
785,"$221,782.28 ","$1,192.28 ",York University,Professor,2016
786,"$133,099.96 ",$791.73 ,York University,Associate Professor,2016
787,"$143,075.05 ",$839.42 ,York University,Associate Professor / Canada Research Chair,2016
788,"$104,261.44 ",$0.00 ,York University,Writing Instructor,2016
789,"$108,091.30 ",$634.69 ,York University,Senior Advisor,2016
790,"$102,987.26 ",$451.20 ,York University,Engineer Second Class,2016
791,"$124,642.29 ",$790.02 ,York University,Associate Professor,2016
792,"$167,480.07 ",$994.49 ,York University,Associate Professor,2016
793,"$168,568.43 ",$979.25 ,York University,Associate Professor,2016
794,"$163,617.48 ",$973.21 ,York University,Associate Professor,2016
795,"$135,545.72 ",$0.00 ,York University,Instructor,2016
796,"$152,275.81 ",$883.86 ,York University,Associate Professor,2016
797,"$151,254.35 ",$961.42 ,York University,Professor,2016
798,"$110,910.22 ",$635.54 ,York University,Associate Professor,2016
799,"$103,631.08 ",$596.58 ,York University,Assistant Professor,2016
800,"$102,575.44 ",$599.82 ,York University,Sessional Assistant Professor,2016
801,"$163,872.46 ",$330.42 ,York University,Associate Professor,2016
802,"$214,570.06 ","$1,178.00 ",York University,Associate Vice-President International / Associate Professor,2016
803,"$159,129.94 ",$923.58 ,York University,Associate Professor,2016
804,"$104,865.20 ",$604.59 ,York University,Associate Professor,2016
805,"$106,736.56 ",$615.83 ,York University,Assistant Professor,2016
806,"$127,998.81 ",$816.13 ,York University,Associate Professor,2016
807,"$229,050.00 ","$1,192.28 ",York University,Assistant Professor,2016
808,"$130,279.20 ",$746.53 ,York University,Associate Professor,2016
809,"$138,785.28 ",$772.83 ,York University,"Executive Director, Alumni Relations",2016
810,"$103,540.68 ",$0.00 ,York University,Course Director,2016
811,"$127,539.43 ",$809.49 ,York University,Associate Professor,2016
812,"$151,116.46 ",$958.38 ,York University,Associate Professor,2016
813,"$106,758.95 ",$588.95 ,York University,Sessional Assistant Professor,2016
814,"$101,629.20 ",$579.26 ,York University,Associate Professor,2016
815,"$148,094.77 ",$859.13 ,York University,Associate Professor,2016
816,"$166,426.35 ",$966.92 ,York University,Associate Professor,2016
817,"$147,857.69 ",$829.29 ,York University,Associate Professor,2016
818,"$105,577.77 ",$626.48 ,York University,Assistant Professor,2016
819,"$173,735.91 ","$1,103.19 ",York University,Associate Professor,2016
820,"$173,629.94 ","$1,002.15 ",York University,Treasurer,2016
821,"$123,281.40 ",$729.32 ,York University,"Associate Director, Faculty Relations",2016
822,"$189,589.27 ",$0.00 ,York University,Professor,2016
823,"$196,758.35 ",$380.65 ,York University,Associate Professor,2016
824,"$100,352.71 ",$592.24 ,York University,Counsellor/Counselling Supervisor,2016
825,"$112,552.49 ",$650.53 ,York University,Assistant Professor,2016
826,"$201,128.92 ","$1,151.59 ",York University,Associate Professor,2016
827,"$166,079.02 ","$1,058.17 ",York University,Associate Professor,2016
828,"$103,781.88 ",$275.72 ,York University,Course Director,2016
829,"$143,096.52 ",$829.29 ,York University,Associate Professor,2016
830,"$143,473.48 ",$803.16 ,York University,Associate Professor,2016
831,"$158,969.20 ",$894.59 ,York University,Associate Professor,2016
832,"$169,627.58 ",$0.00 ,York University,Assistant Professor,2016
833,"$132,477.78 ",$281.18 ,York University,Associate Professor,2016
834,"$339,999.92 ","$1,192.28 ",York University,Vice-President Academic and Provost / Professor,2016
835,"$140,960.53 ",$808.51 ,York University,Executive Officer,2016
836,"$171,923.50 ","$1,000.95 ",York University,Associate Professor,2016
837,"$182,294.48 ","$1,060.13 ",York University,Associate Professor,2016
838,"$128,116.57 ",$740.50 ,York University,Assistant Professor,2016
839,"$113,548.42 ",$655.55 ,York University,Assistant Professor,2016
